RUN	ResgasaSimulation	resgasasimulation	1582314750170	 	3.3.1
REQUEST	32		Pedido	1582314973299	1582315004090	KO	status.find.is(200), but actually found 500
REQUEST	24		Pedido	1582314974239	1582315004297	KO	status.find.is(200), but actually found 500
REQUEST	17		Pedido	1582314944309	1582315004309	KO	i.g.h.c.i.RequestTimeoutException: Request timeout to ws.resgasa.com.ec/190.12.0.158:90 after 60000 ms
REQUEST	10		Pedido	1582314944330	1582315004330	KO	i.g.h.c.i.RequestTimeoutException: Request timeout to ws.resgasa.com.ec/190.12.0.158:90 after 60000 ms
REQUEST	11		Pedido	1582314944340	1582315004340	KO	i.g.h.c.i.RequestTimeoutException: Request timeout to ws.resgasa.com.ec/190.12.0.158:90 after 60000 ms
REQUEST	23		Pedido	1582314974299	1582315004356	KO	status.find.is(200), but actually found 500
REQUEST	59		Pedido	1582314944359	1582315004360	KO	i.g.h.c.i.RequestTimeoutException: Request timeout to ws.resgasa.com.ec/190.12.0.158:90 after 60000 ms
REQUEST	54		Pedido	1582314944359	1582315004360	KO	i.g.h.c.i.RequestTimeoutException: Request timeout to ws.resgasa.com.ec/190.12.0.158:90 after 60000 ms
REQUEST	34		Pedido	1582314974291	1582315004702	KO	status.find.is(200), but actually found 500
REQUEST	13		Pedido	1582315004300	1582315004908	OK	 
REQUEST	28		Pedido	1582314955790	1582315005776	KO	status.find.is(200), but actually found 500
REQUEST	16		Pedido	1582314975340	1582315005775	KO	status.find.is(200), but actually found 500
REQUEST	42		Pedido	1582314945989	1582315005990	KO	i.g.h.c.i.RequestTimeoutException: Request timeout to ws.resgasa.com.ec/190.12.0.158:90 after 60000 ms
REQUEST	56		Pedido	1582314976110	1582315006776	KO	status.find.is(200), but actually found 500
REQUEST	49		Pedido	1582314976310	1582315006779	KO	status.find.is(200), but actually found 500
REQUEST	16		Pedido	1582315006789	1582315006878	OK	 
REQUEST	75		Pedido	1582314976840	1582315007181	KO	status.find.is(200), but actually found 500
REQUEST	73		Pedido	1582314992772	1582315007898	OK	 
REQUEST	44		Pedido	1582314956139	1582315007929	KO	status.find.is(200), but actually found 500
REQUEST	33		Pedido	1582314947959	1582315007960	KO	i.g.h.c.i.RequestTimeoutException: Request timeout to ws.resgasa.com.ec/190.12.0.158:90 after 60000 ms
REQUEST	29		Pedido	1582314948180	1582315008181	KO	i.g.h.c.i.RequestTimeoutException: Request timeout to ws.resgasa.com.ec/190.12.0.158:90 after 60000 ms
REQUEST	77		Pedido	1582314948199	1582315008199	KO	i.g.h.c.i.RequestTimeoutException: Request timeout to ws.resgasa.com.ec/190.12.0.158:90 after 60000 ms
REQUEST	2		Pedido	1582314962009	1582315008213	KO	status.find.is(200), but actually found 500
REQUEST	70		Pedido	1582314977759	1582315008273	KO	status.find.is(200), but actually found 500
REQUEST	3		Pedido	1582314977760	1582315008429	KO	status.find.is(200), but actually found 500
REQUEST	55		Pedido	1582314958310	1582315008628	KO	status.find.is(200), but actually found 500
REQUEST	71		Pedido	1582314976860	1582315008677	KO	status.find.is(200), but actually found 500
REQUEST	54		Pedido	1582315005359	1582315008936	KO	status.find.is(200), but actually found 500
REQUEST	10		Pedido	1582315005339	1582315009023	KO	status.find.is(200), but actually found 500
REQUEST	7		Pedido	1582314949250	1582315009251	KO	
