RUN	ResgasaSimulation	resgasasimulation	1582733554717	 	3.3.1
REQUEST	64		Pedido	1582733753248	1582733798322	KO	status.find.is(200), but actually found 500
REQUEST	10		Pedido	1582733738718	1582733798718	KO	i.g.h.c.i.RequestTimeoutException: Request timeout to ws.resgasa.com.ec/190.12.0.158:89 after 60000 ms
REQUEST	75		Pedido	1582733768829	1582733798844	KO	status.find.is(200), but actually found 500
REQUEST	29		Pedido	1582733768828	1582733798847	KO	status.find.is(200), but actually found 500
REQUEST	7		Pedido	1582733738848	1582733798849	KO	i.g.h.c.i.RequestTimeoutException: Request timeout to ws.resgasa.com.ec/190.12.0.158:89 after 60000 ms
REQUEST	45		Pedido	1582733739098	1582733799099	KO	i.g.h.c.i.RequestTimeoutException: Request timeout to ws.resgasa.com.ec/190.12.0.158:89 after 60000 ms
REQUEST	48		Pedido	1582733739198	1582733799198	KO	i.g.h.c.i.RequestTimeoutException: Request timeout to ws.resgasa.com.ec/190.12.0.158:89 after 60000 ms
REQUEST	25		Pedido	1582733739198	1582733799199	KO	i.g.h.c.i.RequestTimeoutException: Request timeout to ws.resgasa.com.ec/190.12.0.158:89 after 60000 ms
REQUEST	39		Pedido	1582733739348	1582733799349	KO	i.g.h.c.i.RequestTimeoutException: Request timeout to ws.resgasa.com.ec/190.12.0.158:89 after 60000 ms
REQUEST	57		Pedido	1582733784308	1582733799402	KO	status.find.is(200), but actually found 500
REQUEST	12		Pedido	1582733739568	1582733799569	KO	i.g.h.c.i.RequestTimeoutException: Request timeout to ws.resgasa.com.ec/190.12.0.158:89 after 60000 ms
REQUEST	77		Pedido	1582733739838	1582733799839	KO	i.g.h.c.i.RequestTimeoutException: Request timeout to ws.resgasa.com.ec/190.12.0.158:89 after 60000 ms
REQUEST	36		Pedido	1582733739868	1582733799868	KO	i.g.h.c.i.RequestTimeoutException: Request timeout to ws.resgasa.com.ec/190.12.0.158:89 after 60000 ms
REQUEST	79		Pedido	1582733740317	1582733800318	KO	i.g.h.c.i.RequestTimeoutException: Request timeout to ws.resgasa.com.ec/190.12.0.158:89 after 60000 ms
REQUEST	80		Pedido	1582733753228	1582733800522	KO	status.find.is(200), but actually found 500
REQUEST	6		Pedido	1582733740728	1582733800728	KO	i.g.h.c.i.RequestTimeoutException: Request timeout to ws.resgasa.com.ec/190.12.0.158:89 after 60000 ms
REQUEST	20		Pedido	1582733740858	1582733800859	KO	i.g.h.c.i.RequestTimeoutException: Request timeout to ws.resgasa.com.ec/190.12.0.158:89 after 60000 ms
REQUEST	14		Pedido	1582733740869	1582733800869	KO	i.g.h.c.i.RequestTimeoutException: Request timeout to ws.resgasa.com.ec/190.12.0.158:89 after 60000 ms
REQUEST	3		Pedido	1582733740868	1582733800869	KO	i.g.h.c.i.RequestTimeoutException: Request timeout to ws.resgasa.com.ec/190.12.0.158:89 after 60000 ms
REQUEST	18		Pedido	1582733740878	1582733800879	KO	i.g.h.c.i.RequestTimeoutException: Request timeout to ws.resgasa.com.ec/190.12.0.158:89 after 60000 ms
REQUEST	73		Pedido	1582733740879	1582733800879	KO	i.g.h.c.i.RequestTimeoutException: Request timeout to ws.resgasa.com.ec/190.12.0.158:89 after 60000 ms
REQUEST	13		Pedido	1582733740879	1582733800880	KO	i.g.h.c.i.RequestTimeoutException: Request timeout to ws.resgasa.com.ec/190.12.0.158:89 after 60000 ms
REQUEST	22		Pedido	1582733740887	1582733800887	KO	i.g.h.c.i.RequestTimeoutException: Request timeout to ws.resgasa.com.ec/190.12.0.158:89 after 60000 ms
REQUEST	16		Pedido	1582733740897	1582733800898	KO	i.g.h.c.i.RequestTimeoutException: Request timeout to ws.resgasa.com.ec/190.12.0.158:89 after 60000 ms
REQUEST	61		Pedido	1582733740908	1582733800908	KO	i.g.h.c.i.RequestTimeoutException: Request timeout to ws.resgasa.com.ec/190.12.0.158:89 after 60000 ms
REQUEST	32		Pedido	1582733740919	1582733800919	KO	i.g.h.c.i.RequestTimeoutException: Request timeout to ws.resgasa.com.ec/190.12.0.158:89 after 60000 ms
REQUEST	44		Pedido	1582733740928	1582733800928	KO	i.g.h.c.i.RequestTimeoutException: Request timeout to ws.resgasa.com.ec/190.12.0.158:89 after 60000 ms
REQUEST	38		Pedido	1582733740948	1582733800949	KO	i.g.h.c.i.RequestTimeoutException: Request timeout to ws.resgasa.com.ec/190.12.0.158:89 after 60000 ms
REQUEST	65		Pedido	1582733740949	1582733800949	KO	i.g.h.c.i.RequestTimeoutException: Request timeout to ws.resgasa.com.ec/190.12.0.158:89 after 60000 ms
REQUEST	54		Pedido	1582733740949	1582733800951	KO	i.g.h.c.i.RequestTimeoutException: Request timeout to ws.resgasa.com.ec/190.12.0.158:89 after 60000 ms
REQUEST	28		Pedido	1582733740950	1582733800951	KO	i.g.h.c.i.RequestTimeoutException: Request timeout to ws.resgasa.com.ec/190.12.0.158:89 after 60000 ms
REQUEST	43		Pedido	1582733740950	1582733800952	KO	i.g.h.c.i.RequestTimeoutException: Request timeout to ws.resgasa.com.ec/190.12.0.158:89 after 60000 ms
REQUEST	46		Pedido	1582733740957	1582733800958	KO	i.g.h.c.i.RequestTimeoutException: Request timeout to ws.resgasa.com.ec/190.12.0.158:89 after 60000 ms
REQUEST	2		Pedido	1582733740978	1582733800978	KO	i.g.h.c.i.RequestTimeoutException: Request timeout to ws.resgasa.com.ec/190.12.0.158:89 after 60000 ms
REQUEST	21		Pedido	1582733740988	1582733800989	KO	i.g.h.c.i.RequestTimeoutException: Request timeout to ws.resgasa.com.ec/190.12.0.158:89 after 60000 ms
REQUEST	49		Pedido	1582733740988	1582733800989	KO	i.g.h.c.i.RequestTimeoutException: Request timeout to ws.resgasa.com.ec/190.12.0.158:89 after 60000 ms
REQUEST	19		Pedido	1582733740989	1582733800989	KO	i.g.h.c.i.RequestTimeoutException: Request timeout to ws.resgasa.com.ec/190.12.0.158:89 after 60000 ms
REQUEST	40		Pedido	1582733740998	1582733800998	KO	i.g.h.c.i.RequestTimeoutException: Request timeout to ws.resgasa.com.ec/190.12.0.158:89 after 60000 ms
REQUEST	33		Pedido	1582733741058	1582733801058	KO	i.g.h.c.i.RequestTimeoutException: Request timeout to ws.resgasa.com.ec/190.12.0.158:89 after 60000 ms
REQUEST	71		Pedido	1582733741058	1582733801059	KO	i.g.h.c.i.RequestTimeoutException: Request timeout to ws.resgasa.com.ec/190.12.0.158:89 after 60000 ms
REQUEST	63		Pedido	1582733741078	1582733801078	KO	i.g.h.c.i.RequestTimeoutException: Request timeout to ws.resgasa.com.ec/190.12.0.158:89 after 60000 ms
REQUEST	52		Pedido	1582733745918	1582733805918	KO	i.g.h.c.i.RequestTimeoutException: Request timeout to ws.resgasa.com.ec/190.12.0.158:89 after 60000 ms
REQUEST	18		Pedido	1582733801888	1582733807640	OK	 
REQUEST	78		Pedido	1582733748419	1582733808420	KO	i.g.h.c.i.RequestTimeoutException: Request timeout to ws.resgasa.com.ec/190.12.0.158:89 after 60000 ms
REQUEST	69		Pedido	1582733752358	1582733812358	KO	i.g.h.c.i.RequestTimeoutException: Request timeout to ws.resgasa.com.ec/190.12.0.158:89 after 60000 ms
REQUEST	66		Pedido	1582733752788	1582733812788	KO	i.g.h.c.i.RequestTimeoutException: Request timeout to ws.resgasa.com.ec/190.12.0.158:89 after 60000 ms
REQUEST	31		Pedido	1582733753198	1582733813198	KO	i.g.h.c.i.RequestTimeoutException: Request timeout to ws.resgasa.com.ec/190.12.0.158:89 after 60000 ms
REQUEST	1		Pedido	1582733753199	1582733813199	KO	i.g.h.c.i.RequestTimeoutException: Request timeout to ws.resgasa.com.ec/190.12.0.158:89 after 60000 ms
REQUEST	56		Pedido	1582733753268	1582733813269	KO	i.g.h.c.i.RequestTimeoutException: Request timeout to ws.resgasa.com.ec/190.12.0.158:89 after 60000 ms
REQUEST	5		Pedido	1582733753297	1582733813297	KO	i.g.h.c.i.RequestTimeoutException: Request timeout to ws.resgasa.com.ec/190.12.0.158:89 after 60000 ms
REQUEST	74		Pedido	1582733753858	1582733813858	KO	i.g.h.c.i.RequestTimeoutException: Request timeout to ws.resgasa.com.ec/190.12.0.158:89 after 60000 ms
REQUEST	55		Pedido	1582733754278	1582733814279	KO	i.g.h.c.i.RequestTimeoutException: Request timeout to ws.resgasa.com.ec/190.12.0.158:89 after 60000 ms
REQUEST	60		Pedido	1582733754298	1582733814299	KO	i.g.h.c.i.RequestTimeoutException: Request timeout to ws.resgasa.com.ec/190.12.0.158:89 after 60000 ms
REQUEST	17		Pedido	1582733759898	1582733819899	KO	i.g.h.c.i.RequestTimeoutException: Request timeout to ws.resgasa.com.ec/190.12.0.158:89 after 60000 ms
REQUEST	23		Pedido	1582733767378	1582733827379	KO	i.g.h.c.i.RequestTimeoutException: Request timeout to ws.resgasa.com.ec/190.12.0.158:89 after 60000 ms
REQUEST	30		Pedido	1582733767838	1582733827839	KO	i.g.h.c.i.RequestTimeoutException: Request timeout to ws.resgasa.com.ec/190.12.0.158:89 after 60000 ms
REQUEST	62		Pedido	1582733768347	1582733828349	KO	i.g.h.c.i.RequestTimeoutException: Request timeout to ws.resgasa.com.ec/190.12.0.158:89 after 60000 ms
REQUEST	41		Pedido	1582733780828	1582733840828	KO	i.g.h.c.i.RequestTimeoutException: Request timeout to ws.resgasa.com.ec/190.12.0.158:89 after 60000 ms
REQUEST	59		Pedido	1582733781337	1582733841338	KO	i.g.h.c.i.RequestTimeoutException: Request timeout to ws.resgasa.com.ec/190.12.0.158:89 after 60000 ms
REQUEST	72		Pedido	1582733781468	1582733841468	KO	i.g.h.c.i.RequestTimeoutException: Request timeout to ws.resgasa.com.ec/190.12.0.158:89 after 60000 ms
REQUEST	50		Pedido	1582733781979	1582733841980	KO	i.g.h.c.i.RequestTimeoutException: Request timeout to ws.resgasa.com.ec/190.12.0.158:89 after 60000 ms
REQUEST	51		Pedido	1582733782838	1582733842838	KO	i.g.h.c.i.RequestTimeoutException: Request timeout to ws.resgasa.com.ec/190.12.0.158:89 after 60000 ms
REQUEST	76		Pedido	1582733782868	1582733842869	KO	i.g.h.c.i.RequestTimeoutException: Request timeout to ws.resgasa.com.ec/190.12.0.158:89 after 60000 ms
REQUEST	35		Pedido	1582733783159	1582733843160	KO	i.g.h.c.i.RequestTimeoutException: Request timeout to ws.resgasa.com.ec/190.12.0.158:89 after 60000 ms
REQUEST	58		Pedido	1582733783270	1582733843270	KO	i.g.h.c.i.RequestTimeoutException: Request timeout to ws.resgasa.com.ec/190.12.0.158:89 after 60000 ms
REQUEST	67		Pedido	1582733783269	1582733843269	KO	i.g.h.c.i.RequestTimeoutException: Request timeout to ws.resgasa.com.ec/190.12.0.158:89 after 60000 ms
REQUEST	53		Pedido	1582733783307	1582733843308	KO	i.g.h.c.i.RequestTimeoutException: Request timeout to ws.resgasa.com.ec/190.12.0.158:89 after 60000 ms
REQUEST	15		Pedido	1582733783328	1582733843329	KO	i.g.h.c.i.RequestTimeoutException: Request timeout to ws.resgasa.com.ec/190.12.0.158:89 after 60000 ms
REQUEST	34		Pedido	1582733784228	1582733844229	KO	i.g.h.c.i.RequestTimeoutException: Request timeout to ws.resgasa.com.ec/190.12.0.158:89 after 60000 ms
REQUEST	70		Pedido	1582733784317	1582733844318	KO	i.g.h.c.i.RequestTimeoutException: Request timeout to ws.resgasa.com.ec/190.12.0.158:89 after 60000 ms
REQUEST	4		Pedido	1582733785209	1582733845210	KO	i.g.h.c.i.RequestTimeoutException: Request timeout to ws.resgasa.com.ec/190.12.0.158:89 after 60000 ms
REQUEST	42		Pedido	1582733786298	1582733846298	KO	i.g.h.c.i.RequestTimeoutException: Request timeout to ws.resgasa.com.ec/190.12.0.158:89 after 60000 ms
REQUEST	9		Pedido	1582733786307	1582733846308	KO	i.g.h.c.i.RequestTimeoutException: Request timeout to ws.resgasa.com.ec/190.12.0.158:89 after 60000 ms
REQUEST	11		Pedido	1582733789887	1582733849888	KO	i.g.h.c.i.RequestTimeoutException: Request timeout to ws.resgasa.com.ec/190.12.0.158:89 after 60000 ms
REQUEST	24		Pedido	1582733795848	1582733855849	KO	i.g.h.c.i.RequestTimeoutException: Request timeout to ws.resgasa.com.ec/190.12.0.158:89 after 60000 ms
REQUEST	8		Pedido	1582733796028	1582733856029	KO	i.g.h.c.i.RequestTimeoutException: Request timeout to ws.resgasa.com.ec/190.12.0.158:89 after 60000 ms
REQUEST	68		Pedido	1582733796357	1582733856358	KO	i.g.h.c.i.RequestTimeoutException: Request timeout to ws.resgasa.com.ec/190.12.0.158:89 after 60000 ms
REQUEST	26		Pedido	1582733796908	1582733856909	KO	i.g.h.c.i.RequestTimeoutException: Request timeout to ws.resgasa.com.ec/190.12.0.158:89 after 60000 ms
REQUEST	47		Pedido	1582733797868	1582733857868	KO	i.g.h.c.i.RequestTimeoutException: Request timeout to ws.resgasa.com.ec/190.12.0.158:89 after 60000 ms
REQUEST	37		Pedido	1582733798357	1582733858358	KO	i.g.h.c.i.RequestTimeoutException: Request timeout to ws.resgasa.com.ec/190.12.0.158:89 after 60000 ms
REQUEST	27		Pedido	1582733798547	1582733858548	KO	i.g.h.c.i.RequestTimeoutException: Request timeout to ws.resgasa.com.ec/190.12.0.158:89 after 60000 ms
REQUEST	64		Pedido	1582733799318	1582733859318	KO	i.g.h.c.i.RequestTimeoutException: Request timeout to ws.resgasa.com.ec/190.12.0.158:89 after 60000 ms
REQUEST	10		Pedido	1582733799719	1582733859720	KO	i.g.h.c.i.RequestTimeoutException: Request timeout to ws.resgasa.com.ec/190.12.0.158:89 after 60000 ms
REQUEST	29		Pedido	1582733799838	1582733859838	KO	i.g.h.c.i.RequestTimeoutException: Request timeout to ws.resgasa.com.ec/190.12.0.158:89 after 60000 ms
REQUEST	75		Pedido	1582733799848	1582733859848	KO	i.g.h.c.i.RequestTimeoutException: Request timeout to ws.resgasa.com.ec/190.12.0.158:89 after 60000 ms
REQUEST	7		Pedido	1582733799858	1582733859859	KO	i.g.h.c.i.RequestTimeoutException: Request timeout to ws.resgasa.com.ec/190.12.0.158:89 after 60000 ms
REQUEST	45		Pedido	1582733800098	1582733860098	KO	i.g.h.c.i.RequestTimeoutException: Request timeout to ws.resgasa.com.ec/190.12.0.158:89 after 60000 ms
REQUEST	48		Pedido	1582733800198	1582733860198	KO	i.g.h.c.i.RequestTimeoutException: Request timeout to ws.resgasa.com.ec/190.12.0.158:89 after 60000 ms
REQUEST	25		Pedido	1582733800198	1582733860198	KO	i.g.h.c.i.RequestTimeoutException: Request timeout to ws.resgasa.com.ec/190.12.0.158:89 after 60000 ms
REQUEST	39		Pedido	1582733800348	1582733860349	KO	i.g.h.c.i.RequestTimeoutException: Request timeout to ws.resgasa.com.ec/190.12.0.158:89 after 60000 ms
REQUEST	57		Pedido	1582733800407	1582733860407	KO	i.g.h.c.i.RequestTimeoutException: Request timeout to ws.resgasa.com.ec/190.12.0.158:89 after 60000 ms
REQUEST	12		Pedido	1582733800568	1582733860569	KO	i.g.h.c.i.RequestTimeoutException: Request timeout to ws.resgasa.com.ec/190.12.0.158:89 after 60000 ms
REQUEST	77		Pedido	1582733800838	1582733860838	KO	i.g.h.c.i.RequestTimeoutException: Request timeout to ws.resgasa.com.ec/190.12.0.158:89 after 60000 ms
REQUEST	36		Pedido	1582733800868	1582733860868	KO	i.g.h.c.i.RequestTimeoutException: Request timeout to ws.resgasa.com.ec/190.12.0.158:89 after 60000 ms
REQUEST	79		Pedido	1582733801317	1582733861318	KO	i.g.h.c.i.RequestTimeoutException: Request timeout to ws.resgasa.com.ec/190.12.0.158:89 after 60000 ms
REQUEST	80		Pedido	1582733801527	1582733861528	KO	i.g.h.c.i.RequestTimeoutException: Request timeout to ws.resgasa.com.ec/190.12.0.158:89 after 60000 ms
REQUEST	6		Pedido	1582733801738	1582733861739	KO	i.g.h.c.i.RequestTimeoutException: Request timeout to ws.resgasa.com.ec/190.12.0.158:89 after 60000 ms
REQUEST	20		Pedido	1582733801858	1582733861859	KO	i.g.h.c.i.RequestTimeoutException: Request timeout to ws.resgasa.com.ec/190.12.0.158:89 after 60000 ms
REQUEST	3		Pedido	1582733801867	1582733861867	KO	i.g.h.c.i.RequestTimeoutException: Request timeout to ws.resgasa.com.ec/190.12.0.158:89 after 60000 ms
REQUEST	13		Pedido	1582733801878	1582733861878	KO	i.g.h.c.i.RequestTimeoutException: Request timeout to ws.resgasa.com.ec/190.12.0.158:89 after 60000 ms
REQUEST	73		Pedido	1582733801878	1582733861878	KO	i.g.h.c.i.RequestTimeoutException: Request timeout to ws.resgasa.com.ec/190.12.0.158:89 after 60000 ms
REQUEST	14		Pedido	1582733801879	1582733861880	KO	i.g.h.c.i.RequestTimeoutException: Request timeout to ws.resgasa.com.ec/190.12.0.158:89 after 60000 ms
REQUEST	22		Pedido	1582733801887	1582733861888	KO	i.g.h.c.i.RequestTimeoutException: Request timeout to ws.resgasa.com.ec/190.12.0.158:89 after 60000 ms
REQUEST	16		Pedido	1582733801898	1582733861899	KO	i.g.h.c.i.RequestTimeoutException: Request timeout to ws.resgasa.com.ec/190.12.0.158:89 after 60000 ms
REQUEST	61		Pedido	1582733801908	1582733861908	KO	i.g.h.c.i.RequestTimeoutException: Request timeout to ws.resgasa.com.ec/190.12.0.158:89 after 60000 ms
REQUEST	32		Pedido	1582733801917	1582733861919	KO	i.g.h.c.i.RequestTimeoutException: Request timeout to ws.resgasa.com.ec/190.12.0.158:89 after 60000 ms
REQUEST	44		Pedido	1582733801928	1582733861928	KO	i.g.h.c.i.RequestTimeoutException: Request timeout to ws.resgasa.com.ec/190.12.0.158:89 after 60000 ms
REQUEST	38		Pedido	1582733801948	1582733861948	KO	i.g.h.c.i.RequestTimeoutException: Request timeout to ws.resgasa.com.ec/190.12.0.158:89 after 60000 ms
REQUEST	43		Pedido	1582733801949	1582733861950	KO	i.g.h.c.i.RequestTimeoutException: Request timeout to ws.resgasa.com.ec/190.12.0.158:89 after 60000 ms
REQUEST	54		Pedido	1582733801949	1582733861950	KO	i.g.h.c.i.RequestTimeoutException: Request timeout to ws.resgasa.com.ec/190.12.0.158:89 after 60000 ms
REQUEST	65		Pedido	1582733801958	1582733861959	KO	i.g.h.c.i.RequestTimeoutException: Request timeout to ws.resgasa.com.ec/190.12.0.158:89 after 60000 ms
REQUEST	28		Pedido	1582733801959	1582733861959	KO	i.g.h.c.i.RequestTimeoutException: Request timeout to ws.resgasa.com.ec/190.12.0.158:89 after 60000 ms
REQUEST	46		Pedido	1582733801959	1582733861960	KO	i.g.h.c.i.RequestTimeoutException: Request timeout to ws.resgasa.com.ec/190.12.0.158:89 after 60000 ms
REQUEST	2		Pedido	1582733801977	1582733861978	KO	i.g.h.c.i.RequestTimeoutException: Request timeout to ws.resgasa.com.ec/190.12.0.158:89 after 60000 ms
REQUEST	49		Pedido	1582733801988	1582733861988	KO	i.g.h.c.i.RequestTimeoutException: Request timeout to ws.resgasa.com.ec/190.12.0.158:89 after 60000 ms
REQUEST	19		Pedido	1582733801988	1582733861989	KO	i.g.h.c.i.RequestTimeoutException: Request timeout to ws.resgasa.com.ec/190.12.0.158:89 after 60000 ms
REQUEST	21		Pedido	1582733801989	1582733861989	KO	i.g.h.c.i.RequestTimeoutException: Request timeout to ws.resgasa.com.ec/190.12.0.158:89 after 60000 ms
REQUEST	40		Pedido	1582733801998	1582733861998	KO	i.g.h.c.i.RequestTimeoutException: Request timeout to ws.resgasa.com.ec/190.12.0.158:89 after 60000 ms
REQUEST	71		Pedido	1582733802057	1582733862058	KO	i.g.h.c.i.RequestTimeoutException: Request timeout to ws.resgasa.com.ec/190.12.0.158:89 after 60000 ms
REQUEST	33		Pedido	1582733802067	1582733862068	KO	i.g.h.c.i.RequestTimeoutException: Request timeout to ws.resgasa.com.ec/190.12.0.158:89 after 60000 ms
REQUEST	63		Pedido	1582733802078	1582733862078	KO	i.g.h.c.i.RequestTimeoutException: Request timeout to ws.resgasa.com.ec/190.12.0.158:89 after 60000 ms
REQUEST	17		Pedido	1582733820908	1582733863457	KO	status.find.is(200), but actually found 500
REQUEST	52		Pedido	1582733806918	1582733866918	KO	i.g.h.c.i.RequestTimeoutException: Request timeout to ws.resgasa.com.ec/190.12.0.158:89 after 60000 ms
REQUEST	18		Pedido	1582733808638	1582733868638	KO	i.g.h.c.i.RequestTimeoutException: Request timeout to ws.resgasa.com.ec/190.12.0.158:89 after 60000 ms
REQUEST	78		Pedido	1582733809417	1582733869418	KO	i.g.h.c.i.RequestTimeoutException: Request timeout to ws.resgasa.com.ec/190.12.0.158:89 after 60000 ms
REQUEST	14		Pedido	1582733862879	1582733872880	KO	i.n.c.ConnectTimeoutException: connection timed out: ws.resgasa.com.ec/190.12.0.158:89
REQUEST	13		Pedido	1582733862878	1582733872880	KO	i.n.c.ConnectTimeoutException: connection timed out: ws.resgasa.com.ec/190.12.0.158:89
REQUEST	69		Pedido	1582733813368	1582733873369	KO	i.g.h.c.i.RequestTimeoutException: Request timeout to ws.resgasa.com.ec/190.12.0.158:89 after 60000 ms
REQUEST	66		Pedido	1582733813788	1582733873789	KO	i.g.h.c.i.RequestTimeoutException: Request timeout to ws.resgasa.com.ec/190.12.0.158:89 after 60000 ms
REQUEST	31		Pedido	1582733814198	1582733874198	KO	i.g.h.c.i.RequestTimeoutException: Request timeout to ws.resgasa.com.ec/190.12.0.158:89 after 60000 ms
REQUEST	1		Pedido	1582733814198	1582733874199	KO	i.g.h.c.i.RequestTimeoutException: Request timeout to ws.resgasa.com.ec/190.12.0.158:89 after 60000 ms
REQUEST	56		Pedido	1582733814268	1582733874268	KO	i.g.h.c.i.RequestTimeoutException: Request timeout to ws.resgasa.com.ec/190.12.0.158:89 after 60000 ms
REQUEST	5		Pedido	1582733814298	1582733874299	KO	i.g.h.c.i.RequestTimeoutException: Request timeout to ws.resgasa.com.ec/190.12.0.158:89 after 60000 ms
REQUEST	74		Pedido	1582733814859	1582733874860	KO	i.g.h.c.i.RequestTimeoutException: Request timeout to ws.resgasa.com.ec/190.12.0.158:89 after 60000 ms
REQUEST	55		Pedido	1582733815288	1582733875289	KO	i.g.h.c.i.RequestTimeoutException: Request timeout to ws.resgasa.com.ec/190.12.0.158:89 after 60000 ms
REQUEST	60		Pedido	1582733815309	1582733875310	KO	i.g.h.c.i.RequestTimeoutException: Request timeout to ws.resgasa.com.ec/190.12.0.158:89 after 60000 ms
REQUEST	52		Pedido	1582733867918	1582733877919	KO	i.n.c.ConnectTimeoutException: connection timed out: ws.resgasa.com.ec/190.12.0.158:89
REQUEST	23		Pedido	1582733828378	1582733888378	KO	i.g.h.c.i.RequestTimeoutException: Request timeout to ws.resgasa.com.ec/190.12.0.158:89 after 60000 ms
REQUEST	30		Pedido	1582733828848	1582733888848	KO	i.g.h.c.i.RequestTimeoutException: Request timeout to ws.resgasa.com.ec/190.12.0.158:89 after 60000 ms
REQUEST	62		Pedido	1582733829357	1582733889358	KO	i.g.h.c.i.RequestTimeoutException: Request timeout to ws.resgasa.com.ec/190.12.0.158:89 after 60000 ms
REQUEST	47		Pedido	1582733858867	1582733889535	KO	j.i.IOException: Premature close
REQUEST	38		Pedido	1582733862948	1582733898220	KO	j.i.IOException: Premature close
REQUEST	41		Pedido	1582733841828	1582733901829	KO	i.g.h.c.i.RequestTimeoutException: Request timeout to ws.resgasa.com.ec/190.12.0.158:89 after 60000 ms
REQUEST	59		Pedido	1582733842338	1582733902339	KO	i.g.h.c.i.RequestTimeoutException: Request timeout to ws.resgasa.com.ec/190.12.0.158:89 after 60000 ms
REQUEST	72		Pedido	1582733842467	1582733902467	KO	i.g.h.c.i.RequestTimeoutException: Request timeout to ws.resgasa.com.ec/190.12.0.158:89 after 60000 ms
REQUEST	50		Pedido	1582733842978	1582733902978	KO	i.g.h.c.i.RequestTimeoutException: Request timeout to ws.resgasa.com.ec/190.12.0.158:89 after 60000 ms
REQUEST	51		Pedido	1582733843848	1582733903848	KO	i.g.h.c.i.RequestTimeoutException: Request timeout to ws.resgasa.com.ec/190.12.0.158:89 after 60000 ms
REQUEST	76		Pedido	1582733843867	1582733903868	KO	i.g.h.c.i.RequestTimeoutException: Request timeout to ws.resgasa.com.ec/190.12.0.158:89 after 60000 ms
REQUEST	35		Pedido	1582733844157	1582733904157	KO	i.g.h.c.i.RequestTimeoutException: Request timeout to ws.resgasa.com.ec/190.12.0.158:89 after 60000 ms
REQUEST	67		Pedido	1582733844268	1582733904268	KO	i.g.h.c.i.RequestTimeoutException: Request timeout to ws.resgasa.com.ec/190.12.0.158:89 after 60000 ms
REQUEST	58		Pedido	1582733844278	1582733904278	KO	i.g.h.c.i.RequestTimeoutException: Request timeout to ws.resgasa.com.ec/190.12.0.158:89 after 60000 ms
REQUEST	53		Pedido	1582733844317	1582733904318	KO	i.g.h.c.i.RequestTimeoutException: Request timeout to ws.resgasa.com.ec/190.12.0.158:89 after 60000 ms
REQUEST	15		Pedido	1582733844327	1582733904328	KO	i.g.h.c.i.RequestTimeoutException: Request timeout to ws.resgasa.com.ec/190.12.0.158:89 after 60000 ms
REQUEST	34		Pedido	1582733845227	1582733905228	KO	i.g.h.c.i.RequestTimeoutException: Request timeout to ws.resgasa.com.ec/190.12.0.158:89 after 60000 ms
REQUEST	70		Pedido	1582733845318	1582733905318	KO	i.g.h.c.i.RequestTimeoutException: Request timeout to ws.resgasa.com.ec/190.12.0.158:89 after 60000 ms
REQUEST	4		Pedido	1582733846217	1582733906218	KO	i.g.h.c.i.RequestTimeoutException: Request timeout to ws.resgasa.com.ec/190.12.0.158:89 after 60000 ms
REQUEST	38		Pedido	1582733899218	1582733907109	KO	status.find.is(200), but actually found 500
REQUEST	42		Pedido	1582733847297	1582733907297	KO	i.g.h.c.i.RequestTimeoutException: Request timeout to ws.resgasa.com.ec/190.12.0.158:89 after 60000 ms
REQUEST	9		Pedido	1582733847307	1582733907308	KO	i.g.h.c.i.RequestTimeoutException: Request timeout to ws.resgasa.com.ec/190.12.0.158:89 after 60000 ms
REQUEST	70		Pedido	1582733906317	1582733910057	OK	 
REQUEST	11		Pedido	1582733850888	1582733910888	KO	i.g.h.c.i.RequestTimeoutException: Request timeout to ws.resgasa.com.ec/190.12.0.158:89 after 60000 ms
REQUEST	24		Pedido	1582733856848	1582733916848	KO	i.g.h.c.i.RequestTimeoutException: Request timeout to ws.resgasa.com.ec/190.12.0.158:89 after 60000 ms
REQUEST	8		Pedido	1582733857028	1582733917028	KO	i.g.h.c.i.RequestTimeoutException: Request timeout to ws.resgasa.com.ec/190.12.0.158:89 after 60000 ms
REQUEST	68		Pedido	1582733857357	1582733917358	KO	i.g.h.c.i.RequestTimeoutException: Request timeout to ws.resgasa.com.ec/190.12.0.158:89 after 60000 ms
REQUEST	26		Pedido	1582733857908	1582733917908	KO	i.g.h.c.i.RequestTimeoutException: Request timeout to ws.resgasa.com.ec/190.12.0.158:89 after 60000 ms
REQUEST	68		Pedido	1582733918357	1582733919345	OK	 
REQUEST	37		Pedido	1582733859357	1582733919358	KO	i.g.h.c.i.RequestTimeoutException: Request timeout to ws.resgasa.com.ec/190.12.0.158:89 after 60000 ms
REQUEST	27		Pedido	1582733859548	1582733919549	KO	i.g.h.c.i.RequestTimeoutException: Request timeout to ws.resgasa.com.ec/190.12.0.158:89 after 60000 ms
REQUEST	64		Pedido	1582733860327	1582733920328	KO	i.g.h.c.i.RequestTimeoutException: Request timeout to ws.resgasa.com.ec/190.12.0.158:89 after 60000 ms
REQUEST	10		Pedido	1582733860718	1582733920719	KO	i.g.h.c.i.RequestTimeoutException: Request timeout to ws.resgasa.com.ec/190.12.0.158:89 after 60000 ms
REQUEST	29		Pedido	1582733860847	1582733920848	KO	i.g.h.c.i.RequestTimeoutException: Request timeout to ws.resgasa.com.ec/190.12.0.158:89 after 60000 ms
